textID,text,selected_text,sentiment
2485291669,The time Is 3.50am and if finished my essay I can have Sunday off woop,f woop,positive
61ef2a5b57,If you are new and in need of a few followers say &quot;TWEET ME&quot; Person with lowest followers will get a shout out! U have 30mins,If you are new and in need of a few followers say &quot;TWEET ME&quot; Person with lowest followers will get a shout out! U ha,neutral
37a4e0eee7,hey we were doing the same thing this weekend! but it was for the kiddos...gotta love ikea,..gotta love ikea,positive
e4e7bce804,_chiel Well...I would love to have a Zoo! ;P Dont think I can be there sunday. But sometime I will !I want to!,I would love to have a Zoo!,positive
13b663e38d,did crossfit running today...agitated my right leg,agitated,negative
f50757f5f5,Bummer was going to try and make it/ other commitments I'm afraid got into the way. Next time hopefully-,Bummer was going to try and make it/ other commitments I'm afraid got into the way. Next time hopefully,neutral
18f60b8879,but my bday is JUNE 19.. this is wack... and ihavent seen any promotions for my bday party someone better finagle this asap!,wack.,negative
336cef98d2,"shopping with tonight, cant wait! Lucky **** has already finished work im stuck here forever!","shopping with tonight, cant wait! Lucky **** has already finished work im stuck here foreve",neutral
1c6be5f128,Cant wait &amp;&amp; Cant wait to see the 3d concert experience (i live in the uk) the was the trailer at the cinema yesterday.,mp;&amp; Cant wait to see the 3d,positive
6e675117b8,Me too haha I did but have no credit,Me too haha I did but have no credi,neutral
8f74c4f71c,that sucks!!,sucks!,negative
b565d92d2c,OMG. I'm so sorry! Anything I can do to help?,o sorry!,negative
291e485b3b,going down the post office to try and sort this whole ebay hacker thing,whole ebay hacker th,negative
b4e7391d34,"&quot;Isn't she lovely? Isn't she beautiful?&quot; Sorry Stevie, you're not really in a position to make that judgement #steviewonder","y Stevie, you're not really in a position to make that ju",negative
2c16d85f9d,What happened? ... Doctors don't get sick! hope you get well soon...,Doctors don't get sick! hope you get well soo,neutral
4d180a3b36,"band recommended by Steph --&gt; PARAMORE! who else? a great band, consists of-&gt;Hayley Williams,Josh Farro,Zac Farro,Jeremy Davis best band!",e? a great ban,positive
8124cc62e4,i hate that feeling you get when you listen to a song and it completely reminds you of how things used to be &amp; you get emotional,i hate that feeling you get when you listen to a song and it completely reminds you of how things used to be &amp; you get emotion,negative
36d42989f4,oh cool i can't wait!! yours are awesome!!!,awesome!,positive
190701859d,": dougie, it's coffee. There's no &quot;I&quot; on coffee. Hahaha and your name comes up as predicted text. Pretty awesome",on coffee. Hahaha and your name comes up as predicted text. Prett,positive
18180bb2ec,Good morning to you ! Its so pretty outside today,Its so pr,positive
659b7abc34,"_d I'm really happy for u n leigh thnx for sharing this happiness with us, this means the world to us all! love ya! Marta","I'm really happy for u n leigh thnx for sharing this happiness with us, this means the world to us all! love ya! Mart",positive
95dc9926b8,Oh Duh....I see that now .....thank you....,...than,positive
4c719c3bd5,Nice...I'd like to be there...but it's too far... I'm from Brazil... kisses and have a nice day!!!,Nice.,positive
ebc1bb84e5,"yay for nice weather, boo for cici not being here this weekend","yay for nice weather, boo for cici no",negative
57a498a841,"yahyan: iaaaaaaaaaaaaan, i was just joking",st jokin,positive
944c44e2e1,oh kimmy really? I give you one week from when you get home to hangout with me. I better get to see you. &lt;3,. I better get to see you. &l,positive
3e775363a1,We can't even call you from belgium sucks,m suck,negative
0fe5621e20,Hey fellow Trojan..congrats on graduation.,.congrats on graduation.,positive
6e635037e1,revising as uni exams are looming,e looming,negative
9b5238a01f,http://ping.fm/2UrGP (MPAA shows how to videorecord a TV) via,MPAA shows how to videorecord a TV),neutral
e7da99cf83,OHH yeah i sometimes forget your in the other but cheek ok america,OHH yeah i sometimes forget your in the other but cheek ok americ,neutral
ffaccf8278,"So, just pointed out to me that she has not been able to be involved in this convo for lack an iPhone","So, just pointed out to me that she has not been able to be involved in this convo for lack an iPhon",neutral
6163e18147,"again, surely the uploading could wait until you got home? I'm all about enjoying the party when you can.",t enjoying,positive
817350a9a1,Tried Nokia's Ovi music store: &quot;Nokia Music does not currently support the Mozilla Firefox (Mac OS X) browser on your operating system&quot;,Tried Nokia's Ovi music store: &quot;Nokia Music does not currently support the Mozilla Firefox (Mac OS X) browser on your operating syst,neutral
dad0c9a456,So much to tell-Only blip is her immune system hasn't recovered-not yet a newborns. Give it 6 more months. But that's nothing.,hasn't recovered-n,negative
980c7d489b,"Boingo connected without fuss this time, but it's slower'n snail piss... (MDW, Food Count between Concourses A and B)","Boingo connected without fuss this time, but it's slower'n snail piss..",neutral
8227ec1d10,Feet hurt...finally in bed...will not forget this crunch when it's over...very very productive day today though,hurt..,negative
4e1fc4b289,"'erocka the ruler' i called you, but i see i gets the no love whats up with that?",i see i gets the no love whats up with that,negative
47753d6abc,"Everytime I send an email to my coach, I feel a need to practice. **** balls. Lol","Everytime I send an email to my coach, I feel a need to practice. **** balls. Lo",neutral
2de1730b7a,Just ate at chipolte... Ate more than i usually do... Now i'm ew full... Not content full but ew full...,Just ate at chipolte... Ate more than i usually do... Now i'm ew full... Not content full but ew full..,neutral
6206f94eda,"blue skies? where, it's still grey and hazy out of my window",l grey and hazy,negative
6b8e729a02,"Good eatin. Hey, follow my son . He's on now",Good eatin,positive
bb73d74fe9,Those dog pic had me ROLF! The one with the snow stuck too it has that &quot;if looks could kill look&quot; way funny,kill look&q,positive
adac9ee2e1,"I just started watching 30 Rock too, borrowed seasons 1 and 2 from my dad so good.",so goo,positive
533790770a,"well you MY man, you and your truck are 900 too many miles away!!",too many miles away!,negative
46eb72104e,I read them a couple of weeks ago They work really well with the movie.,y well,positive
8854c0c135,soooo over ppl telling me they went to the tonite show!!! Ive had dreams of meeting him I'm embarrassd of that a lil LOL,'m embarrass,negative
030c9cd0c9,#HappyMothersDay to all the moms out there,HappyMothersDay,positive
4ea145e986,voting is over. since like four days ago i think i told all my friends 2 vote for you a million times. you will win! love you,. you will win! love you,positive
c41e9dc8fa,....nope.. its for the 1st time we invited her at SSM and she very graceful accepted it !,d she very graceful accepted it,positive
db66864b40,My sister and I are suppose to be meeting you today in Birmingham. Please reschedule!!!,My sister and I are suppose to be meeting you today in Birmingham. Please reschedule!,neutral
c6b493560a,waaaaay over all tht bitchy ninth grade **** (: half yearly exams over &amp; im sickkk,mp; im sick,negative
03fde76ca1,... Headed to Hospitol : Had to pull out of the Golf Tourny in 3rd place!!!!!!!!!!! I Think I Re-Ripped something !!! Yeah THAT !!,! I Think I Re-Ripped something !!! Yeah THAT !!,negative
eb7eb7b5d2,"y do i even bother getting a new fone..i just **** break them anyway,,,fones dont float,,especially when thrown in the pool",**** break th,negative
58fc1eeef3,The most epic weekend I've had in atleast a year. Night cap with _matthes and . 2 hours of sleep in 3 days! Goodnight,most epic we,positive
02d37daec5,haha aww hun i bet you are more creative than me,e creative,positive
d921c7e00e,"Heh, aye. I should have investigated properly first before asking Does seem like it's not the most obvious thing though.",e it's not the most obvious thing though,negative
4a7043e753,Well it almost was a good day... Guess I just retry tomorrow,good day..,positive
e1f5989997,"Can't, did I forget to say that? hahaha I wouldn't be able to get home.","Can't, did I forget to say that? hahaha I wouldn't be able to get home",neutral
daa58bb5d7,heyy its ur bday?!!happy birthday!,!happy,positive
e8c940f9e3,its awful. Xxxx,its awful,negative
1fce3e2d7b,no bueno. hollykins needs to feel better asap. p.s. i miss you. you done with uni soon aren't you? SOPROUDOFYOU.,no bueno. hollykins needs to feel better asap. p.s. i miss you. you done with uni soon aren't you? SOPROUDOFYO,neutral
1440b11d65,thanks hun!! I'm working hard over here... thanks mama!! I yuhh you!!!,.. thanks,positive
1e0fefceaf,_tall_blonde ~~Hello~~~ and thanks for the follow.,nd thank,positive
b548335809,Sunburned on my face &amp; legs. Fixing to be my arms tooo.,Sunburned on my face &amp; le,negative
66d02b456b,awesome! All deserved I'm sure. Miss the Crabs games,awesome,positive
c7bd31ba90,SherriEShepherd gave the link for http://www.brentozar.com/twitter. He gives Twitter tips. Hope this helps,. He gives Twitter tips. Hope this helps,positive
521dc18140,"oh look! traditional Chinese, it's so charming I love the ? miss those shutters on the doors...","oh look! traditional Chinese, it's so charming I love the ? miss those shutters on the doors.",neutral
a4b68179df,Thxx!! I was in the bathroom when you said it..,Thxx!,positive
29fa12b338,Good morning!!! Who wants breakfast??,Good morning!!,positive
b1e3728694,I hope when you're calling this the shitshow you mean that in a good way. because this will be fun.,e when you're calling this the shitshow you mean that in a good way. because this will be fun.,neutral
70309f67d5,"I was so close into entering Pogue 's book today &quot; World according to twitter&quot; , yet now I seem so far.!!!!!!!!!!!!","I was so close into entering Pogue 's book today &quot; World according to twitter&quot; , yet now I seem so far.!!!!!",neutral
88dc8f2531,haha..i wont well il try not..lol... night chick..xxxxx,haha.,positive
e5d31d8d38,i have tried the Teriyaki - no cookie tho! we got (non winning) Pop-tarts with it. All was great!,as grea,positive
4bf221814c,Snap. I'm the same with any reality show. Watch the first and I'm hooked Very sad,Very sa,negative
55e507edf7,im tweeting... this is so hard... i dont get it...,so hard..,negative
b3bda14ee3,i know its such a shame i think they've got a good chance &amp; i hope they do coz they are different aren't they &amp; great :]!,i know its such a shame i think they've got a good chance &amp; i hope they do coz they are different aren't they &amp; gr,neutral
109bec266c,safe &amp; easy travels Mills. I'll miss u,safe &amp; easy travels Mills. I'll mis,neutral
295ec1c7e8,i hate the bus...any donations toward my car fund?,i hate the bus..,negative
acfbac049f,"Sure! My entire blogroll is terribly updated, but this could motivate me to update and redo it!",uld motiva,positive
2f06736b22,That's better than Missy 8 telling me I should be on The Biggest Loser,s better,positive
ff61a3e751,"It's the weekend, its sunny..... and I got another puncture!!!",puncture!!,negative
42bcc63043,"Going to bed, busy day tomorrow...Happy Mother's Day Madre! Te Amo!",Happy Mother's Day,positive
254ea17a84,dont get to see my boys tomorroww.im sad,im sad,negative
56382a16f4,I have just been to see the Jonas Brothers 3D movie with was funny NO ONE else was there hahah can't... http://tinyurl.com/magcwo,I have just been to see the Jonas Brothers 3D movie with was funny NO ONE else was there hahah can't..,positive
229610e500,and young ones....&quot;look what I found&quot;....&quot;breakfast&quot;....,and young ones....&quot;look what I found&quot;....&quot;b,neutral
